case_id,prompt_set_id,prompt_id,domain,prompt_length,prompt_score,valid_output,critical_failure,category,category_score,criterion_id,kind,weight,critical,passed,points_awarded,expected_json,observed_json,reason,raw_answer,health_checks_json
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q38,education,long,0.0,true,false,instruction_following,0.0,supporting,contains_all,2.0,false,false,0.0,"[""censorship""]","{""missing"": [""censorship""]}",missing required values: ['censorship'],"**Observation**  
* 

**Observation**  
* 

**Observation*** 

**Observation**  
* 

**Observation**  

**Observation**  

**Observation**  

**Credibility**  

**Credibility**  

**Credibility**  

**Credibility**  

**Credibility**  

**Credibility**  

**Credibility**  

**Credibility**  

**Credibility**  

**Credibility**  

**Credibility**  

**Credibility**  

**Credibility**  

**Credibility**  

**C","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 411, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2795, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q39,education,long,3.0,true,false,factuality,0.0,primary,contains_all,5.0,false,false,0.0,"[""solar energy""]","{""missing"": [""solar energy""]}",missing required values: ['solar energy'],"**Observations:**

1. **Water Cycle**  
2. **State Change**  

3. **Evidence**  

4. **Interpretation**  

5. **Interference**  

6. **Conclusion**  

7. **Conclusion**  

8. **Conclusion**  

9. **Conclusion**  

10. **Conclusion**  

11. **Conclusion**  

12. **Conclusion**  

13. **Conclusion**  

13. **Conclusion**  

14. **Conclusion**  

15. **Conclusion**  

16. **Conclusion**  

17. **Conclusion**  

18. **Conclusion**  

19. **Conclusion","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 450, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2934, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q39,education,long,3.0,true,false,fact_retention,10.0,secondary,contains_all,3.0,false,true,3.0,"[""state change""]","{""missing"": []}",all required values were present,"**Observations:**

1. **Water Cycle**  
2. **State Change**  

3. **Evidence**  

4. **Interpretation**  

5. **Interference**  

6. **Conclusion**  

7. **Conclusion**  

8. **Conclusion**  

9. **Conclusion**  

10. **Conclusion**  

11. **Conclusion**  

12. **Conclusion**  

13. **Conclusion**  

13. **Conclusion**  

14. **Conclusion**  

15. **Conclusion**  

16. **Conclusion**  

17. **Conclusion**  

18. **Conclusion**  

19. **Conclusion","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 450, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2934, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q39,education,long,3.0,true,false,instruction_following,0.0,supporting,contains_all,2.0,false,false,0.0,"[""does not disappear""]","{""missing"": [""does not disappear""]}",missing required values: ['does not disappear'],"**Observations:**

1. **Water Cycle**  
2. **State Change**  

3. **Evidence**  

4. **Interpretation**  

5. **Interference**  

6. **Conclusion**  

7. **Conclusion**  

8. **Conclusion**  

9. **Conclusion**  

10. **Conclusion**  

11. **Conclusion**  

12. **Conclusion**  

13. **Conclusion**  

13. **Conclusion**  

14. **Conclusion**  

15. **Conclusion**  

16. **Conclusion**  

17. **Conclusion**  

18. **Conclusion**  

19. **Conclusion","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 450, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2934, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q40,education,long,0.0,true,false,factuality,0.0,primary,contains_all,5.0,false,false,0.0,"[""mean was 14""]","{""missing"": [""mean was 14""]}",missing required values: ['mean was 14'],"**Observation**

Observation: Assessment of the given evaluation. Use only supplied evidence. The data includes a 24 learners, mean 14, range 6, and 18 chose the wrong option on Q4. The data includes a 24 learners, a 14, a 14, 15, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, ","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 314, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.1423, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q40,education,long,0.0,true,false,fact_retention,0.0,secondary,contains_all,3.0,false,false,0.0,"[""does not prove""]","{""missing"": [""does not prove""]}",missing required values: ['does not prove'],"**Observation**

Observation: Assessment of the given evaluation. Use only supplied evidence. The data includes a 24 learners, mean 14, range 6, and 18 chose the wrong option on Q4. The data includes a 24 learners, a 14, a 14, 15, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, ","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 314, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.1423, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q40,education,long,0.0,true,false,instruction_following,0.0,supporting,contains_all,2.0,false,false,0.0,"[""reteach""]","{""missing"": [""reteach""]}",missing required values: ['reteach'],"**Observation**

Observation: Assessment of the given evaluation. Use only supplied evidence. The data includes a 24 learners, mean 14, range 6, and 18 chose the wrong option on Q4. The data includes a 24 learners, a 14, a 14, 15, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, ","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 314, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.1423, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q41,education,long,0.0,true,false,factuality,0.0,primary,contains_all,5.0,false,false,0.0,"[""aluminium""]","{""missing"": [""aluminium""]}",missing required values: ['aluminium'],"**Observation****

**Aluminum****

**Aluminum****

**Aluminum****

**Aluminum****

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 393, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.3467, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q41,education,long,0.0,true,false,fact_retention,0.0,secondary,contains_all,3.0,false,false,0.0,"[""copper""]","{""missing"": [""copper""]}",missing required values: ['copper'],"**Observation****

**Aluminum****

**Aluminum****

**Aluminum****

**Aluminum****

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 393, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.3467, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q41,education,long,0.0,true,false,instruction_following,0.0,supporting,contains_all,2.0,false,false,0.0,"[""one example""]","{""missing"": [""one example""]}",missing required values: ['one example'],"**Observation****

**Aluminum****

**Aluminum****

**Aluminum****

**Aluminum****

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum** 

**Aluminum","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 393, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.3467, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q42,education,long,0.0,true,false,factuality,0.0,primary,contains_all,5.0,false,false,0.0,"[""teacher model""]","{""missing"": [""teacher model""]}",missing required values: ['teacher model'],"**Objective: Online-source evaluation covering author, date, evidence, cor, unit, qualification, qualification, evidence, cor, cor, unit, unit, qualification, evidence, cor,, cor, unit, evidence, evidence, cor, cor, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit,","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 449, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.1684, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q42,education,long,0.0,true,false,fact_retention,0.0,secondary,contains_all,3.0,false,false,0.0,"[""guided practice""]","{""missing"": [""guided practice""]}",missing required values: ['guided practice'],"**Objective: Online-source evaluation covering author, date, evidence, cor, unit, qualification, qualification, evidence, cor, cor, unit, unit, qualification, evidence, cor,, cor, unit, evidence, evidence, cor, cor, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit,","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 449, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.1684, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q42,education,long,0.0,true,false,instruction_following,0.0,supporting,contains_all,2.0,false,false,0.0,"[""exit ticket""]","{""missing"": [""exit ticket""]}",missing required values: ['exit ticket'],"**Objective: Online-source evaluation covering author, date, evidence, cor, unit, qualification, qualification, evidence, cor, cor, unit, unit, qualification, evidence, cor,, cor, unit, evidence, evidence, cor, cor, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit, unit,","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 449, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.1684, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q43,statistics,long,0.0,true,true,numerical_accuracy,0.0,primary,contains_all,5.0,true,false,0.0,"[""90.0%""]","{""missing"": [""90.0%""]}",missing required values: ['90.0%'],"**Observations**:

**Attendance rates**:

- **Autumn** 9/1000, 8/1000**

- **Autumn** rate calculation

- **Autumn** rate 8/1000/8/0/8/0/8/0/8/0/8/8/0/8/8/0/8/0/8/8/0/8/0/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 210, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.375, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q43,statistics,long,0.0,true,true,fact_retention,0.0,secondary,contains_all,3.0,false,false,0.0,"[""91.9%""]","{""missing"": [""91.9%""]}",missing required values: ['91.9%'],"**Observations**:

**Attendance rates**:

- **Autumn** 9/1000, 8/1000**

- **Autumn** rate calculation

- **Autumn** rate 8/1000/8/0/8/0/8/0/8/0/8/8/0/8/8/0/8/0/8/8/0/8/0/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 210, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.375, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q43,statistics,long,0.0,true,true,instruction_following,0.0,supporting,contains_all,2.0,false,false,0.0,"[""1.9 percentage points""]","{""missing"": [""1.9 percentage points""]}",missing required values: ['1.9 percentage points'],"**Observations**:

**Attendance rates**:

- **Autumn** 9/1000, 8/1000**

- **Autumn** rate calculation

- **Autumn** rate 8/1000/8/0/8/0/8/0/8/0/8/8/0/8/8/0/8/0/8/8/0/8/0/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8/8","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 210, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.375, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q44,statistics,long,0.0,true,true,numerical_accuracy,0.0,primary,contains_all,5.0,true,false,0.0,"[""16""]","{""missing"": [""16""]}",missing required values: ['16'],"**Observation:**  
Observation: The Observation of the waiting times. The waiting times. The waiting times. The waiting times. The times. The times. The observation of the times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 507, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.1, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q44,statistics,long,0.0,true,true,fact_retention,0.0,secondary,contains_all,3.0,false,false,0.0,"[""median""]","{""missing"": [""median""]}",missing required values: ['median'],"**Observation:**  
Observation: The Observation of the waiting times. The waiting times. The waiting times. The waiting times. The times. The times. The observation of the times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 507, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.1, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q44,statistics,long,0.0,true,true,instruction_following,0.0,supporting,contains_all,2.0,false,false,0.0,"[""9.5""]","{""missing"": [""9.5""]}",missing required values: ['9.5'],"**Observation:**  
Observation: The Observation of the waiting times. The waiting times. The waiting times. The waiting times. The times. The times. The observation of the times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times. The times","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 507, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.1, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q45,statistics,long,0.0,true,true,numerical_accuracy,0.0,primary,contains_all,5.0,true,false,0.0,"[""positive association""]","{""missing"": [""positive association""]}",missing required values: ['positive association'],"**Observation**

**Association**

**Confidence**

**Correlation**

**Association**

**Evidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 454, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2745, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q45,statistics,long,0.0,true,true,fact_retention,0.0,secondary,contains_all,3.0,false,false,0.0,"[""does not establish causation""]","{""missing"": [""does not establish causation""]}",missing required values: ['does not establish causation'],"**Observation**

**Association**

**Confidence**

**Correlation**

**Association**

**Evidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 454, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2745, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q45,statistics,long,0.0,true,true,instruction_following,0.0,supporting,contains_all,2.0,false,false,0.0,"[""volunteer""]","{""missing"": [""volunteer""]}",missing required values: ['volunteer'],"**Observation**

**Association**

**Confidence**

**Correlation**

**Association**

**Evidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence**

**Non-Confidence","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 454, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2745, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q46,general,long,0.0,true,false,factuality,0.0,primary,contains_all,5.0,false,false,0.0,"[""D""]","{""missing"": [""D""]}",missing required values: ['D'],"**Observation:**

**Rule 1** (Rule)

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 449, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.3158, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q46,general,long,0.0,true,false,fact_retention,0.0,secondary,contains_all,3.0,false,false,0.0,"[""DELTA-2""]","{""missing"": [""DELTA-2""]}",missing required values: ['DELTA-2'],"**Observation:**

**Rule 1** (Rule)

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 449, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.3158, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q46,general,long,0.0,true,false,instruction_following,0.0,supporting,contains_all,2.0,false,false,0.0,"[""revoked""]","{""missing"": [""revoked""]}",missing required values: ['revoked'],"**Observation:**

**Rule 1** (Rule)

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

**Observation:**

","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 449, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.3158, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q47,general,long,0.0,true,false,factuality,0.0,primary,contains_all,5.0,false,false,0.0,"[""OpenVINO 2026.2""]","{""missing"": [""OpenVINO 2026.2""]}",missing required values: ['OpenVINO 2026.2'],**Observation**,"{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 15, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2667, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q47,general,long,0.0,true,false,fact_retention,0.0,secondary,contains_all,3.0,false,false,0.0,"[""7.5""]","{""missing"": [""7.5""]}",missing required values: ['7.5'],**Observation**,"{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 15, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2667, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q47,general,long,0.0,true,false,instruction_following,0.0,supporting,contains_all,2.0,false,false,0.0,"[""8.3""]","{""missing"": [""8.3""]}",missing required values: ['8.3'],**Observation**,"{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 15, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2667, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q48,general,long,0.0,true,false,factuality,0.0,primary,contains_all,5.0,false,false,0.0,"[""81""]","{""missing"": [""81""]}",missing required values: ['81'],"**Observations**

**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 312, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2609, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q48,general,long,0.0,true,false,fact_retention,0.0,secondary,contains_all,3.0,false,false,0.0,"[""27""]","{""missing"": [""27""]}",missing required values: ['27'],"**Observations**

**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 312, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2609, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
granite-3b__int4__polar3,OPENVINO-SECTOR-EXPERIENCE-QUALITY-v3,Q48,general,long,0.0,true,false,instruction_following,0.0,supporting,contains_all,2.0,false,false,0.0,"[""54""]","{""missing"": [""54""]}",missing required values: ['54'],"**Observations**

**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**Observations**

**","{""nonempty"": {""expected"": ""at least one non-whitespace character"", ""observed"": 312, ""passed"": true}, ""punctuation_ratio"": {""expected"": ""at most 0.50"", ""observed"": 0.2609, ""passed"": true}, ""repeated_character_run"": {""expected"": ""no character repeated 16 or more times consecutively"", ""observed"": ""none"", ""passed"": true}}"
